name;id;description;vendorId;link;preDefined
AlaxalA AX6600S Series;544;AlaxalA AX6600S Series;52;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/544', '@rel': 'self', '@op': 'GET'};true
AlaxalA AX6700S Series;545;AlaxalA AX6700S Series;52;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/545', '@rel': 'self', '@op': 'GET'};true
AlaxalA AX7700R Series;546;AlaxalA AX7700R Series;52;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/546', '@rel': 'self', '@op': 'GET'};true
AlaxalA AX7800R Series;547;AlaxalA AX7800R Series;52;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/547', '@rel': 'self', '@op': 'GET'};true
AlaxalA AX7800S Series;548;AlaxalA AX7800S Series;52;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/548', '@rel': 'self', '@op': 'GET'};true
Alcatel ALU SAS;549;Alcatel ALU SAS;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/549', '@rel': 'self', '@op': 'GET'};true
Alcatel DSLAM;550;Alcatel DSLAM;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/550', '@rel': 'self', '@op': 'GET'};true
Alcatel Gigabit Switch Routers;551;Alcatel Gigabit Switch Routers;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/551', '@rel': 'self', '@op': 'GET'};true
Alcatel Hubs;552;Alcatel Hubs;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/552', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 6250 Switches;553;Alcatel OMNI 6250 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/553', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 6250M Switches;554;Alcatel OMNI 6250M Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/554', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 6300 Switches;555;Alcatel OMNI 6300 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/555', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 6400 Switches;556;Alcatel OMNI 6400 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/556', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 6850 Switches;557;Alcatel OMNI 6850 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/557', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 6600 Switches;558;Alcatel OMNI 6600 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/558', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 6800 Switches;559;Alcatel OMNI 6800 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/559', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 6855 Switches;560;Alcatel OMNI 6855 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/560', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 7000 Switches;561;Alcatel OMNI 7000 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/561', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 8000 Switches;562;Alcatel OMNI 8000 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/562', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI 9000 Switches;563;Alcatel OMNI 9000 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/563', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI Access200 Switches;564;Alcatel OMNI Access200 Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/564', '@rel': 'self', '@op': 'GET'};true
Alcatel OMNI Switches;565;Alcatel OMNI Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/565', '@rel': 'self', '@op': 'GET'};true
Alcatel Routers;566;Alcatel Routers;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/566', '@rel': 'self', '@op': 'GET'};true
Alcatel Switches;567;Alcatel Switches;53;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/567', '@rel': 'self', '@op': 'GET'};true
Allied Telesis;568;Allied Telesis;54;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/568', '@rel': 'self', '@op': 'GET'};true
American Power Conversion;569;American Power Conversion;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/569', '@rel': 'self', '@op': 'GET'};true
Ancor Communications;570;Ancor Communications;55;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/570', '@rel': 'self', '@op': 'GET'};true
Andover Controls Infinity;571;Andover Controls Infinity;204;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/571', '@rel': 'self', '@op': 'GET'};true
APC;572;APC;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/572', '@rel': 'self', '@op': 'GET'};true
APC AIS 5000 UPS;573;APC AIS 5000 UPS;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/573', '@rel': 'self', '@op': 'GET'};true
APC DC Power;574;APC DC Power;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/574', '@rel': 'self', '@op': 'GET'};true
APC DP;575;APC DP;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/575', '@rel': 'self', '@op': 'GET'};true
APC Matrix-UPS;576;APC Matrix-UPS;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/576', '@rel': 'self', '@op': 'GET'};true
APC Monitors;577;APC Monitors;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/577', '@rel': 'self', '@op': 'GET'};true
APC NetBotz;578;APC NetBotz;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/578', '@rel': 'self', '@op': 'GET'};true
APC Network Air;579;APC Network Air;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/579', '@rel': 'self', '@op': 'GET'};true
APC Smart-UPS;580;APC Smart-UPS;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/580', '@rel': 'self', '@op': 'GET'};true
APC Smart-UPS 3 Phase;581;APC Smart-UPS 3 Phase;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/581', '@rel': 'self', '@op': 'GET'};true
APC Symmetra-UPS;582;APC Symmetra-UPS;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/582', '@rel': 'self', '@op': 'GET'};true
APC Symmetra-UPS 3 Phase;583;APC Symmetra-UPS 3 Phase;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/583', '@rel': 'self', '@op': 'GET'};true
APC Web/SNMP Cards;584;APC Web/SNMP Cards;15;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/584', '@rel': 'self', '@op': 'GET'};true
Apple Computer;585;Apple Computer;56;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/585', '@rel': 'self', '@op': 'GET'};true
Applied Innovations;586;Applied Innovations;57;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/586', '@rel': 'self', '@op': 'GET'};true
ARESCOM;587;ARESCOM;58;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/587', '@rel': 'self', '@op': 'GET'};true
Artem;588;Artem;59;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/588', '@rel': 'self', '@op': 'GET'};true
Aruba Networks;589;Aruba Networks;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/589', '@rel': 'self', '@op': 'GET'};true
Aruba Networks Switches;590;Aruba Networks Switches;60;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/590', '@rel': 'self', '@op': 'GET'};true
Asante Technology;591;Asante Technology;61;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/591', '@rel': 'self', '@op': 'GET'};true
Ascend;592;Ascend;62;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/592', '@rel': 'self', '@op': 'GET'};true
Ascend DSL Pipeline;593;Ascend DSL Pipeline;62;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/593', '@rel': 'self', '@op': 'GET'};true
Ascend MAX;594;Ascend MAX;62;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/594', '@rel': 'self', '@op': 'GET'};true
Ascend Pipeline;595;Ascend Pipeline;62;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/595', '@rel': 'self', '@op': 'GET'};true
ATL P Series Automated Tape Library;596;ATL P Series Automated Tape Library;63;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/596', '@rel': 'self', '@op': 'GET'};true
ATL Products;597;ATL Products;63;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/597', '@rel': 'self', '@op': 'GET'};true
Atlas Computer Equipment;598;Atlas Computer Equipment;64;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/598', '@rel': 'self', '@op': 'GET'};true
Avaya;599;Avaya;65;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/599', '@rel': 'self', '@op': 'GET'};true
Avaya Cajun;600;Avaya Cajun;65;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/600', '@rel': 'self', '@op': 'GET'};true
Avaya DEFINITY;601;Avaya DEFINITY;65;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/601', '@rel': 'self', '@op': 'GET'};true
Avaya IP Phones;602;Avaya IP Phones;65;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/602', '@rel': 'self', '@op': 'GET'};true
Avaya Visage Switching System;603;Avaya Visage Switching System;65;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/603', '@rel': 'self', '@op': 'GET'};true
Avaya VSU;604;Avaya VSU;65;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/604', '@rel': 'self', '@op': 'GET'};true
Avocent AutoView Switches;605;Avocent AutoView Switches;33;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/605', '@rel': 'self', '@op': 'GET'};true
Avocent Corporation;606;Avocent Corporation;33;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/606', '@rel': 'self', '@op': 'GET'};true
Axis Communications;607;Axis Communications;66;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/607', '@rel': 'self', '@op': 'GET'};true
Axis Communications Print Servers;608;Axis Communications Print Servers;66;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/608', '@rel': 'self', '@op': 'GET'};true
BATM Telco Systems;609;BATM Telco Systems;67;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/609', '@rel': 'self', '@op': 'GET'};true
BATM T-Metro;610;BATM T-Metro;67;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/610', '@rel': 'self', '@op': 'GET'};true
Best Power;611;Best Power;115;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/611', '@rel': 'self', '@op': 'GET'};true
Blue Coat NetApp NetCache;612;Blue Coat NetApp NetCache;68;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/612', '@rel': 'self', '@op': 'GET'};true
Blue Coat Systems;613;Blue Coat Systems;68;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/613', '@rel': 'self', '@op': 'GET'};true
Blue Coat Systems Routers;614;Blue Coat Systems Routers;68;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/614', '@rel': 'self', '@op': 'GET'};true
Broadband Access Systems;615;Broadband Access Systems;69;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/615', '@rel': 'self', '@op': 'GET'};true
Broadband Access Systems Cluster Managers;616;Broadband Access Systems Cluster Managers;69;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/616', '@rel': 'self', '@op': 'GET'};true
Broadband Access Systems Route Servers;617;Broadband Access Systems Route Servers;69;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/617', '@rel': 'self', '@op': 'GET'};true
Brocade;618;Brocade;70;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/618', '@rel': 'self', '@op': 'GET'};true
Brocade FibreChannel Switches;619;Brocade FibreChannel Switches;70;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/619', '@rel': 'self', '@op': 'GET'};true
Brocade McData;620;Brocade McData;70;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/620', '@rel': 'self', '@op': 'GET'};true
Brocade Silkworm FibreChannel Switches;621;Brocade Silkworm FibreChannel Switches;70;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/621', '@rel': 'self', '@op': 'GET'};true
Bytemobile;622;Bytemobile;71;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/622', '@rel': 'self', '@op': 'GET'};true
Cabletron;623;Cabletron;31;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/623', '@rel': 'self', '@op': 'GET'};true
Cabletron Vertical Horizon;624;Cabletron Vertical Horizon;31;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/624', '@rel': 'self', '@op': 'GET'};true
Caldera Linux Agents;625;Caldera Linux Agents;72;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/625', '@rel': 'self', '@op': 'GET'};true
Canon;626;Canon;73;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/626', '@rel': 'self', '@op': 'GET'};true
Canon Printer Boards;627;Canon Printer Boards;73;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/627', '@rel': 'self', '@op': 'GET'};true
Carrier Access;628;Carrier Access;74;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/628', '@rel': 'self', '@op': 'GET'};true
Carrier Access Adit Family;629;Carrier Access Adit Family;74;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/629', '@rel': 'self', '@op': 'GET'};true
Cascade Communications;630;Cascade Communications;75;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/630', '@rel': 'self', '@op': 'GET'};true
Case Communications;631;Case Communications;76;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/631', '@rel': 'self', '@op': 'GET'};true
Castelle Communications;632;Castelle Communications;77;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/632', '@rel': 'self', '@op': 'GET'};true
Castelle Communications LANPress Printer Servers;633;Castelle Communications LANPress Printer Servers;77;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/633', '@rel': 'self', '@op': 'GET'};true
CAYMAN;634;CAYMAN;78;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/634', '@rel': 'self', '@op': 'GET'};true
China Merchants Bank;635;China Merchants Bank;79;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/635', '@rel': 'self', '@op': 'GET'};true
China Merchants Bank XLNT;636;China Merchants Bank XLNT;79;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/636', '@rel': 'self', '@op': 'GET'};true
Cisco;637;Cisco;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/637', '@rel': 'self', '@op': 'GET'};true
Cisco 1000 Series LAN Extenders;638;Cisco 1000 Series LAN Extenders;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/638', '@rel': 'self', '@op': 'GET'};true
Cisco 1000 Series Routers;639;Cisco 1000 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/639', '@rel': 'self', '@op': 'GET'};true
Cisco 10000 Series Internet Routers;640;Cisco 10000 Series Internet Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/640', '@rel': 'self', '@op': 'GET'};true
Cisco 10700 Series Internet Routers;641;Cisco 10700 Series Internet Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/641', '@rel': 'self', '@op': 'GET'};true
Cisco 12000 Series Gigabit Switch Routers;642;Cisco 12000 Series Gigabit Switch Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/642', '@rel': 'self', '@op': 'GET'};true
Cisco 12000 Series Routers;643;Cisco 12000 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/643', '@rel': 'self', '@op': 'GET'};true
Cisco 1400 Series Digital Subscriber Line (DSL) Routers;644;Cisco 1400 Series Digital Subscriber Line (DSL) Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/644', '@rel': 'self', '@op': 'GET'};true
Cisco 1400 Series Routers;645;Cisco 1400 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/645', '@rel': 'self', '@op': 'GET'};true
Cisco 1500 Series Micro Hubs;646;Cisco 1500 Series Micro Hubs;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/646', '@rel': 'self', '@op': 'GET'};true
Cisco 1600 Series Access Routers;647;Cisco 1600 Series Access Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/647', '@rel': 'self', '@op': 'GET'};true
Cisco 1600 Series Routers;648;Cisco 1600 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/648', '@rel': 'self', '@op': 'GET'};true
Cisco 1700 Series Modular Access Routers;649;Cisco 1700 Series Modular Access Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/649', '@rel': 'self', '@op': 'GET'};true
Cisco 1800 Series Integrated Services Router;650;Cisco 1800 Series Integrated Services Router;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/650', '@rel': 'self', '@op': 'GET'};true
Cisco 2000 Series Routers;651;Cisco 2000 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/651', '@rel': 'self', '@op': 'GET'};true
Cisco 2400 Integrated Access Device Routers;652;Cisco 2400 Integrated Access Device Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/652', '@rel': 'self', '@op': 'GET'};true
Cisco 2500 Series Access Servers;653;Cisco 2500 Series Access Servers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/653', '@rel': 'self', '@op': 'GET'};true
Cisco 2500 Series Routers;654;Cisco 2500 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/654', '@rel': 'self', '@op': 'GET'};true
Cisco 2600 Series Modular Access Routers;655;Cisco 2600 Series Modular Access Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/655', '@rel': 'self', '@op': 'GET'};true
Cisco 2600 Series Routers;656;Cisco 2600 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/656', '@rel': 'self', '@op': 'GET'};true
Cisco 2800 Series Routers;657;Cisco 2800 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/657', '@rel': 'self', '@op': 'GET'};true
Cisco 3000 Series Remote Access Routers;658;Cisco 3000 Series Remote Access Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/658', '@rel': 'self', '@op': 'GET'};true
Cisco 3000 Series Routers;659;Cisco 3000 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/659', '@rel': 'self', '@op': 'GET'};true
Cisco 3200 Series Mobile Access Router;660;Cisco 3200 Series Mobile Access Router;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/660', '@rel': 'self', '@op': 'GET'};true
Cisco 3200 Series Mobile Interface Card;661;Cisco 3200 Series Mobile Interface Card;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/661', '@rel': 'self', '@op': 'GET'};true
Cisco 3400 Series Ethernet Access Switches;662;Cisco 3400 Series Ethernet Access Switches;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/662', '@rel': 'self', '@op': 'GET'};true
Cisco 3600 Series Multiservice Branch Office Router;663;Cisco 3600 Series Multiservice Branch Office Router;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/663', '@rel': 'self', '@op': 'GET'};true
Cisco 3600 Series Routers;664;Cisco 3600 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/664', '@rel': 'self', '@op': 'GET'};true
Cisco 3700 Series Multiservice Access Router;665;Cisco 3700 Series Multiservice Access Router;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/665', '@rel': 'self', '@op': 'GET'};true
Cisco 3800 Series Integrated Services Routers;666;Cisco 3800 Series Integrated Services Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/666', '@rel': 'self', '@op': 'GET'};true
Cisco 4000 Series Routers;667;Cisco 4000 Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/667', '@rel': 'self', '@op': 'GET'};true
Cisco 4000M Series Routers;668;Cisco 4000M Series Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/668', '@rel': 'self', '@op': 'GET'};true
Cisco 4400 Series Content Routers;669;Cisco 4400 Series Content Routers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/669', '@rel': 'self', '@op': 'GET'};true
Cisco 4600 Series Content Distribution Managers;670;Cisco 4600 Series Content Distribution Managers;3;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/670', '@rel': 'self', '@op': 'GET'};true
